NAME: Beijing-1
VERTICES:  2820
DEPOT:  0
REQUIRED EDGES: 358
NON-REQUIRED EDGES: 3226
VEHICLES: 7
CAPACITY: 25000
TOTAL COST OF REQUIRED EDGES: 155685
NODES	COST	DEMAND
1793	1794	406	0
1795	1796	89	0
1682	235	85	0
1766	1797	80	0
1797	1798	798	0
1798	965	396	0
1274	1799	355	355
1800	320	347	0
1801	663	816	0
1777	1775	561	0
19	1802	235	0
815	557	466	0
1803	617	54	0
1704	1702	103	0
1500	238	513	0
1509	1690	516	0
1798	943	480	0
1804	1805	1534	0
912	1806	207	0
1806	935	450	450
1703	1807	311	0
25	751	607	0
751	1808	510	0
1302	1119	126	0
746	1809	508	0
1534	633	89	0
1810	1811	52	0
1812	1811	2381	0
883	1400	401	0
1813	545	307	0
545	1452	96	0
1452	546	314	0
547	1695	187	0
1718	545	928	0
545	1814	257	0
1815	363	63	0
363	1536	548	0
777	1816	98	0
1817	1818	468	0
1819	1741	339	0
1741	746	377	0
1820	1821	62	0
1091	1822	1214	0
1823	1824	108	0
1825	1826	94	0
1827	1828	160	0
1829	1830	67	0
1830	288	92	0
288	1823	654	0
1824	1091	294	0
1057	1398	60	0
1088	552	471	0
1831	1832	554	0
930	22	893	0
1833	238	116	0
362	1464	724	0
1465	1834	54	0
1727	1726	1031	0
852	851	149	0
174	1377	809	0
1139	1835	501	501
1835	1836	110	0
1836	1837	193	0
1838	1839	176	0
1839	1840	181	0
1840	1732	306	306
1732	1841	228	0
1841	1842	421	0
1843	1844	624	0
1845	1846	223	0
1847	1848	160	0
1237	937	446	446
1849	694	1219	0
1549	1233	979	0
1850	1851	802	802
1851	1852	912	0
1853	370	183	183
1854	1855	750	0
1855	1109	80	0
1109	1856	853	0
1856	1715	148	0
1715	295	407	0
1857	1858	110	0
600	1859	274	0
1860	1606	375	0
1606	1861	420	0
1861	584	965	0
584	495	543	0
1862	1863	144	144
1862	1864	371	0
239	1865	884	0
512	1734	139	0
928	1866	302	0
1866	1867	320	0
1867	880	419	0
1868	1860	144	0
1869	1510	920	0
1870	1864	187	187
1864	1871	57	0
1872	123	316	0
123	1873	954	0
1874	551	890	0
1875	571	139	139
1081	1876	94	94
1877	1878	80	0
1879	1880	448	0
1826	635	146	0
1113	964	98	0
964	1881	189	189
1848	1298	413	0
1882	1883	813	0
1344	1884	105	0
1009	1885	440	0
1886	173	435	0
1887	1354	131	0
1888	1413	65	0
407	1889	274	0
1889	1890	143	0
1891	1387	106	0
1387	831	177	0
1610	1892	445	0
1892	1893	160	160
1893	1062	275	0
815	407	371	0
254	1894	607	0
1895	451	143	0
844	107	1425	0
405	1896	191	0
1896	1897	164	0
1898	1899	306	0
1899	367	131	131
1900	1901	596	0
819	1250	488	0
1250	607	467	0
1902	1903	374	0
1904	1905	141	0
1309	1308	365	0
1308	133	221	0
133	1906	1298	1298
267	15	202	0
1313	1214	973	0
1907	1753	150	0
1753	1502	247	0
1437	913	193	0
1908	1909	76	76
329	1910	54	0
1911	621	180	0
920	634	66	0
634	936	124	0
1896	653	523	0
1571	1912	322	0
1534	617	57	0
1913	1102	178	0
1102	1914	119	0
1611	1915	171	0
1916	1917	85	0
1918	1570	129	0
1467	882	453	0
882	555	465	0
1729	1389	526	0
1389	1919	343	0
1920	1921	373	0
1922	865	242	0
57	816	183	0
1923	1924	387	0
1779	1925	65	65
1926	941	737	0
1889	1546	460	0
1546	1302	368	0
1917	1916	83	0
426	1927	862	0
1225	1928	68	0
1929	761	412	0
1897	1930	309	0
1151	1803	85	0
1931	1932	673	0
1933	179	710	0
517	1046	498	0
1542	1759	64	0
1934	1935	331	331
1116	1936	230	0
1937	1275	568	0
1275	1938	169	0
1939	1940	421	0
1941	1942	141	141
1943	1944	89	0
1940	1945	687	0
1946	1042	813	0
1042	1947	234	0
616	76	246	0
76	1920	370	0
1948	1941	212	0
1686	881	491	0
1949	609	280	0
609	1948	124	0
1313	1950	549	0
376	703	521	521
703	1951	372	0
206	1879	774	0
1952	1303	147	0
1696	977	1125	0
1953	1954	312	0
1955	609	275	0
1956	1957	467	0
1958	1959	214	0
1960	1416	359	359
1416	1961	270	0
1962	768	875	0
768	32	557	0
864	1963	217	0
1261	1258	138	0
665	1464	295	0
1964	378	855	0
378	1965	51	0
1966	1116	108	0
255	1196	151	0
893	834	406	0
1967	1968	137	0
1969	1970	114	0
1971	1969	437	0
1735	1972	77	0
883	735	826	0
566	31	340	0
549	566	353	0
566	1973	330	0
1973	1974	623	0
1968	1971	81	0
1975	814	523	0
1274	1967	104	0
1339	5	190	0
1759	644	91	0
1976	1763	1379	0
1763	1977	219	0
1977	1840	528	0
1840	1978	411	0
1274	650	523	0
1979	1366	703	0
1366	970	330	0
824	1980	248	0
1528	1981	146	0
350	120	64	0
502	179	1072	0
179	178	205	0
178	177	352	0
177	176	149	0
176	503	861	861
650	204	224	0
204	1759	763	0
1982	1983	328	0
1984	1985	303	0
1986	211	163	0
1987	1988	88	0
1577	1326	99	0
1989	1990	99	0
284	855	419	0
1991	283	536	0
1992	1481	182	0
1481	1993	305	0
283	1994	542	0
1901	829	368	0
1382	1644	601	0
283	1215	555	555
1995	928	373	0
928	1688	598	0
1688	1996	128	128
1997	1992	498	498
1992	1998	163	0
575	1999	177	0
2000	1993	257	0
1993	2001	233	0
2002	974	77	0
974	2003	209	0
514	190	142	0
2004	2005	181	0
1204	2006	814	0
2006	1204	806	0
2007	1806	241	0
1806	710	647	0
2008	2009	392	0
435	164	223	0
2010	2011	182	0
773	2012	1031	0
2012	749	324	0
1410	2013	206	0
2014	446	153	153
2015	1003	282	0
1003	1002	244	0
1002	1001	106	0
1001	1000	368	0
2016	324	472	0
324	139	674	0
2017	2018	364	0
2019	2018	121	0
2020	2016	228	0
2016	2021	393	393
2022	2023	290	0
2023	2024	214	0
289	2011	101	0
2011	2023	189	0
2025	2008	594	0
2005	2026	827	0
2027	1252	577	0
2028	718	95	0
718	2011	510	0
706	1666	151	0
2029	1235	204	0
2030	2031	334	0
1694	2032	131	0
2032	1523	423	0
1523	890	1054	0
395	1661	189	0
2033	1583	296	0
1583	2034	741	0
2035	2036	131	131
1085	431	1047	0
2037	448	267	0
448	2038	171	0
1604	1820	213	0
1820	1235	178	0
1235	2039	139	0
2039	2040	129	0
2041	15	626	0
2042	1583	739	0
1583	2031	353	0
2031	269	690	0
269	1243	238	0
1243	2037	119	0
2037	2039	127	0
2039	1235	140	0
1235	1247	187	187
1247	833	295	0
833	753	323	323
2009	2043	556	0
2043	2044	776	776
2045	1793	224	0
2046	929	449	0
2047	269	250	0
2048	2049	150	0
1629	2050	99	0
1582	2051	571	0
868	2025	234	0
841	2045	71	0
2052	1830	67	0
1926	958	575	0
1133	1429	187	0
2053	296	70	0
296	2054	449	0
95	386	227	0
2055	1032	522	0
1963	2056	608	0
2057	2058	490	0
2058	2055	272	0
2059	2060	52	0
2061	2062	744	0
771	729	991	991
774	2063	986	0
2064	556	396	396
556	2065	339	0
2065	156	362	0
2066	2067	138	0
2067	2068	383	0
1454	2069	52	0
2068	759	422	0
2070	2071	679	0
2072	1165	205	0
2056	2073	266	0
2074	444	398	0
2069	2070	630	0
1858	609	252	0
438	2075	439	439
2075	1	416	0
1515	63	1069	0
63	1512	803	0
2076	1620	102	0
1041	2077	439	0
78	1395	133	0
1174	2078	458	0
1254	870	532	0
871	1708	103	0
1708	1147	204	0
1147	142	381	0
2079	1226	221	0
1157	2080	103	0
2080	264	948	0
2081	1090	383	0
2082	2083	135	0
2083	2084	172	172
2085	1885	552	0
1885	969	581	0
969	44	304	0
44	2043	769	0
2086	2087	1131	0
803	1985	136	136
1985	2088	68	0
1330	2089	96	0
796	1090	266	0
1090	2090	383	0
2006	2091	635	0
2091	2092	573	0
2093	1744	186	0
1744	621	149	149
2094	2095	87	87
1091	791	223	0
2090	1831	451	0
2096	2081	112	0
1281	2097	100	0
1289	1281	108	0
1657	1515	873	0
2098	763	166	0
1515	1713	673	673
2099	911	290	0
2100	2101	114	0
1905	1770	277	0
1905	1249	555	0
606	274	268	0
2102	581	389	0
2103	1756	191	0
1756	1728	92	0
2104	2103	95	0
579	580	104	104
2105	1954	60	0
2106	409	589	0
409	2107	590	590
273	2108	101	0
2109	2110	976	0
2110	2111	552	0
2112	2113	69	0
2114	2115	1079	1079
2115	1798	62	0
798	744	298	0
1882	2116	150	0
2117	437	268	0
2117	2118	199	0
2119	1835	284	284
1741	2120	664	0
1816	2121	151	0
1652	2122	212	0
2122	265	453	453
275	1517	139	0
1916	2099	184	0
2099	2064	131	0
1954	272	293	0
608	275	276	0
1373	2123	456	0
286	1495	50	0
2124	2125	154	154
2126	2127	109	0
2128	2129	145	0
704	724	211	0
2127	327	274	0
327	933	426	0
933	1461	350	0
1342	1946	95	0
558	1280	662	0
999	2130	505	0
2131	533	981	0
599	9	118	0
763	2098	166	0
2098	1280	235	235
2132	2133	950	0
1739	2134	121	0
1648	515	164	0
565	864	754	0
1286	613	928	0
584	583	604	0
583	1034	403	0
2135	2136	88	0
1548	384	62	0
2137	2138	90	0
819	147	610	610
763	955	661	0
955	1275	568	0
1275	2139	170	0
293	664	848	848
664	2140	517	0
2140	1293	644	644
1203	2141	156	0
153	986	479	0
2142	223	55	0
322	2137	1223	0
1531	1317	255	0
1965	47	252	0
47	158	822	0
158	163	574	0
163	1141	327	0
1141	2143	59	0
2144	162	254	0
162	2145	348	348
2146	564	52	0
777	1754	220	0
2138	123	361	0
123	2147	953	0
2148	1845	69	0
166	2149	312	0
2150	2151	128	0
1423	166	386	0
1103	1218	372	0
1104	1003	166	0
1003	1073	195	0
1073	2152	195	0
2152	370	178	0
2153	2154	128	0
2155	2150	490	0
2150	2156	107	0
181	2157	95	0
1175	2158	162	0
2159	2160	74	0
2160	2159	72	0
478	2161	341	341
2162	2163	1241	0
2163	1066	215	0
2164	2162	309	0
2121	716	424	0
1476	67	216	0
45	968	305	305
1103	1403	578	0
970	969	730	0
969	2165	466	0
1104	2166	272	0
2165	1015	221	0
1749	874	595	0
1104	1095	365	0
1095	1103	364	0
2093	1749	448	0
1718	1286	481	0
2050	2167	90	0
537	583	901	0
583	2168	791	0
488	536	685	0
2167	2134	118	0
2169	689	457	0
2170	1200	249	0
902	298	96	0
901	2171	506	0
536	2172	682	0
2173	916	260	0
916	1179	329	0
2174	2078	102	0
2078	2175	774	0
1176	2176	68	0
2177	2178	252	0
2178	2175	223	0
432	2177	68	0
2179	2152	156	0
2152	1063	341	0
1063	1002	189	0
2159	569	236	0
569	2180	353	0
2180	2181	556	0
2175	917	254	0
917	1173	221	0
2176	2182	179	0
2182	114	386	0
2183	1902	364	0
1748	1747	533	0
1747	1746	1192	0
2171	298	96	0
2184	1578	59	0
2169	1773	907	0
2185	2186	561	0
2187	1776	670	0
2188	915	439	439
915	2189	265	0
2190	2191	1195	0
2192	1812	1535	0
1812	2191	455	0
2191	765	344	0
765	2191	385	385
2191	1812	459	0
1812	2193	1533	0
332	2194	570	0
2195	2196	202	0
2197	2198	92	0
2199	2200	198	0
2201	2202	91	0
2196	2203	91	0
2204	2205	504	0
2205	2206	385	0
2200	2207	90	0
2208	973	130	130
973	2205	378	0
2205	2169	590	0
2209	1616	966	0
2210	1709	679	0
2207	2211	841	0
2203	2212	866	0
788	790	480	0
790	2213	277	0
2213	1125	246	0
788	2214	360	0
1959	1844	769	769
1844	2215	243	0
2216	775	72	0
298	297	417	0
569	568	398	0
568	2217	451	0
2218	2219	1113	0
2219	2197	973	0
1196	1148	387	0
872	1987	54	0
1190	2220	176	0
2211	2219	131	0
2219	2201	972	0
1196	142	421	0
2198	1772	200	0
2221	1626	591	0
1626	2222	773	773
874	2185	582	0
2185	2223	385	0
2223	2224	129	0
1988	287	535	0
287	1333	95	0
2225	216	714	0
216	199	107	0
1130	199	1397	0
199	216	143	0
2226	511	125	0
1555	2227	372	0
2228	1110	57	0
2229	2230	1147	0
216	2231	473	0
2232	2083	851	0
1852	2233	121	0
2231	2234	202	0
2235	2233	203	0
1288	2236	339	0
2237	1283	72	0
1111	1567	173	0
1284	1252	112	0
2238	528	215	0
2236	1080	152	0
2239	1127	142	0
2240	2241	53	0
2242	2237	339	0
1400	168	384	0
168	2243	343	0
2244	1123	906	0
1123	2245	623	0
2245	1484	478	0
110	416	155	0
1970	2228	61	0
213	274	531	0
35	27	191	0
1008	591	1397	0
591	468	147	0
1214	2246	585	0
1253	1287	207	0
2241	1475	312	0
2247	206	823	0
1751	1671	380	0
1671	1316	291	0
1316	2142	72	0
1892	422	345	0
805	1368	75	0
663	329	104	0
329	2248	695	0
2249	2250	216	0
1263	1035	756	0
2251	1931	224	0
1893	1648	203	0
2077	2251	176	176
1584	819	551	0
819	763	592	0
2252	640	444	0
2253	1390	105	0
2254	1397	83	0
2255	1059	259	0
1062	1634	181	0
2256	2020	121	0
2257	1262	897	0
1932	2258	690	0
1626	2259	402	0
2259	150	373	373
150	2260	270	0
2260	1680	848	0
1680	2261	703	703
2261	1747	510	0
1627	1626	339	0
1951	2262	239	0
1520	1506	649	0
1506	739	747	0
739	456	482	0
2262	2263	75	0
2263	2264	340	0
2265	877	673	0
2266	2267	175	0
2267	2268	775	0
2269	2270	76	76
2271	1838	330	0
2272	2273	557	0
2273	2274	238	0
2275	2276	383	383
424	94	565	0
2277	2259	763	0
1210	480	1251	0
480	2132	316	0
2132	1108	544	0
2278	1839	912	0
1839	2279	420	420
2038	448	176	0
448	2037	262	0
2280	449	109	109
449	2039	189	0
2281	1796	303	0
2260	1795	226	0
2110	2282	629	629
2283	2284	206	0
2250	1891	193	0
1469	1398	301	0
2054	2285	58	0
456	2266	119	0
984	78	451	451
78	2286	135	0
739	738	330	0
738	737	778	0
737	2287	570	0
2287	2288	763	0
2289	326	607	0
326	380	298	0
380	2072	343	0
2290	2291	95	0
27	2292	793	0
2285	2293	73	0
1884	1344	106	0
1884	2294	383	0
228	230	425	0
1528	2295	406	0
2089	2183	1000	0
230	1300	744	0
1990	1827	470	0
1827	1569	1749	0
1569	695	3274	0
1540	2296	173	0
345	1184	101	0
2297	1722	185	0
1722	1153	198	0
1185	349	221	0
2298	1028	1494	0
2299	2259	304	0
2300	72	583	0
2301	2302	458	0
2302	1459	172	0
2116	1874	50	0
1211	2300	460	0
2300	2303	81	0
2123	2304	198	0
2305	117	653	653
1874	2306	50	0
1378	203	556	0
1791	2307	161	0
1802	24	328	0
2308	1595	715	0
23	2309	486	486
2310	996	552	0
2311	825	245	0
944	2312	138	0
862	2313	1363	0
2314	960	200	0
1599	577	275	0
2315	2061	730	0
2316	1588	150	0
1588	1491	570	0
576	578	457	0
105	562	207	0
2317	1177	93	0
1592	2318	554	0
720	2319	345	0
2319	470	327	327
2320	1960	317	0
1960	646	319	319
646	2298	1375	0
1977	2282	346	0
1232	1301	249	0
357	363	168	0
1535	1139	263	0
2119	2311	61	0
2311	1980	117	0
1980	1266	141	0
1850	2321	573	0
2322	1681	255	0
1681	2281	844	0
2281	862	264	0
2323	1717	225	0
1717	2273	218	0
2273	2324	343	0
2324	2282	346	346
51	2325	498	0
2325	1198	228	0
1198	226	1281	0
1376	389	363	0
389	1535	227	0
226	310	464	0
311	804	461	461
804	1198	199	0
1183	2326	132	0
2327	2112	642	0
2328	2329	618	0
2330	2331	246	0
2116	1882	151	0
438	265	265	0
797	2332	196	0
623	2333	347	347
2333	519	652	0
2334	2149	242	0
2331	1403	497	0
1403	2335	607	0
2149	1058	987	0
2336	2004	97	0
1219	2337	209	0
2291	2184	410	0
2338	1760	358	0
1760	2339	2349	0
2339	2289	108	0
2289	2340	318	0
2340	2100	106	0
2100	722	224	0
722	2341	802	802
1442	2342	256	256
2343	1229	329	329
264	827	425	0
827	2344	186	0
2344	2058	372	0
1919	374	361	0
2345	365	91	0
1082	1080	255	0
1692	1852	126	0
1107	1718	148	0
2294	2205	518	0
2205	2294	522	0
439	265	172	0
2346	1874	66	0
1874	2347	66	0
2306	2348	304	0
2233	1630	121	0
747	1740	372	0
471	2349	55	0
2350	1443	263	0
2351	243	283	0
243	249	467	0
2161	2174	65	0
2026	1535	814	0
343	106	222	0
237	1632	457	0
1621	2164	860	0
15	255	192	192
1315	1462	241	0
1137	623	807	807
1146	2352	100	0
1533	1662	122	0
2353	582	710	0
1840	2354	412	0
2355	1919	513	513
1919	366	918	0
1605	2040	82	0
2040	2047	118	0
1358	768	402	0
2356	529	496	0
529	757	521	0
2357	1591	82	0
961	2358	95	0
2359	2357	144	144
2358	236	254	0
2360	1798	876	0
1798	2361	613	0
1432	2360	95	0
2362	1631	886	0
1637	253	138	0
2363	2324	1595	0
2324	2271	467	0
2271	859	332	0
1331	1083	262	0
540	182	653	0
2364	2027	315	0
2027	442	209	0
360	1933	184	0
1459	1373	175	0
751	430	803	0
2365	735	1153	0
2366	422	198	0
1279	1122	897	0
2367	705	64	0
2368	746	503	0
2369	2370	91	0
2370	723	405	0
723	2371	248	0
2372	2000	683	0
2000	1482	348	0
1482	2216	318	0
174	1837	239	0
2373	2374	346	0
553	500	480	0
500	2115	789	0
2342	2375	726	0
2264	1104	272	0
2376	724	277	0
2309	520	208	0
520	2377	646	646
1497	2160	359	0
2160	1175	489	0
2378	556	139	0
341	323	242	0
2379	2380	220	0
1454	219	887	0
219	1283	964	0
674	493	246	0
2381	2306	120	0
2306	2381	114	0
748	2381	1144	0
487	1784	254	254
2348	2116	303	0
2348	2382	152	0
2383	2384	427	427
2384	1600	279	0
1600	2214	476	0
2214	2385	316	0
2386	2387	194	0
2388	2389	1100	0
2390	1755	95	0
785	373	145	145
393	1548	145	0
2391	2179	133	0
1063	2152	354	0
2152	2179	156	0
1002	1063	188	0
152	2086	109	0
2392	1062	57	0
1064	1063	143	0
1063	1073	233	0
1073	2393	291	0
2394	394	209	0
394	1233	242	0
1233	2395	378	378
2396	2383	68	0
2397	2398	109	0
2	2399	70	0
2399	2400	62	0
338	2401	88	0
1355	2402	173	0
2403	66	401	0
2404	2403	144	0
1837	1266	283	0
1266	823	244	0
823	153	253	253
978	223	239	0
2335	1103	371	0
1310	1068	438	0
1068	1000	156	0
1000	1103	189	0
370	2152	178	0
2152	1073	195	0
1073	1003	195	0
1003	1104	161	161
66	991	213	0
1103	1068	360	0
2405	127	132	0
2406	2407	1026	0
2408	2359	74	0
2402	2409	75	0
2409	1202	150	0
1202	2092	462	0
2092	737	755	0
737	862	594	594
150	2410	792	0
1980	1836	282	0
2411	1370	488	0
1370	2412	434	0
2095	645	1217	0
2113	2413	1153	0
2414	440	2128	0
2112	1030	374	374
1030	2094	662	0
1719	1033	231	0
2415	2416	311	0
2219	648	2398	0
265	2417	922	0
554	2418	473	0
2418	2114	241	241
2114	1013	243	0
211	210	1062	0
2419	1983	547	0
441	1665	303	0
1665	2113	657	657
1504	2420	107	0
639	1923	745	0
1923	2421	471	0
1154	2352	353	0
2352	2422	182	0
1983	2419	547	0
1623	748	314	0
1188	242	264	0
242	2423	296	0
835	221	954	0
2287	2091	761	0
2091	1204	466	0
1204	2424	158	0
2424	2396	360	0
2092	2091	574	0
2091	2006	625	0
2425	2426	53	0
2426	2427	503	503
662	2428	98	0
2428	329	206	206
1372	2429	114	0
2429	2430	514	0
1952	1424	308	0
462	486	240	0
2219	1861	773	0
1861	898	1020	0
1392	2301	197	0
2431	2432	2816	0
2432	1818	570	0
1818	2433	381	0
2434	1504	379	0
2429	1304	300	0
2435	1202	225	0
2436	466	604	0
230	556	319	0
1535	2119	437	0
2063	2426	139	0
2437	1847	559	0
1300	230	744	0
997	308	243	0
2438	1832	194	194
309	2439	100	100
2440	785	144	144
1194	797	165	0
797	265	574	0
1286	1424	883	0
661	2428	243	0
2337	2263	481	0
2441	2390	658	0
2442	300	334	0
967	2308	264	0
1600	790	359	0
32	210	561	0
773	1934	147	0
1935	730	260	0
730	482	698	0
857	351	332	0
351	225	895	0
2344	1155	499	0
1832	2310	192	0
1831	520	645	0
520	2187	208	0
1505	2436	102	0
2443	2158	150	0
1390	1389	675	0
1389	367	980	0
1919	1389	345	0
1389	1729	529	0
1867	2319	526	0
2319	1271	600	0
2444	2229	577	0
684	2445	363	363
2333	2093	303	0
336	395	188	0
395	2343	244	244
2343	1523	1055	0
1523	2446	532	0
2447	1459	413	0
847	2432	1541	0
1811	1811	78	0
848	1817	973	0
1817	2448	676	0
685	767	437	0
2449	2412	328	0
2412	2450	437	0
1268	2451	77	0
1171	2173	264	0
2173	2189	256	0
2189	411	333	0
2452	413	316	0
121	2453	1785	0
2454	107	4117	0
107	102	390	0
1550	2455	240	0
1521	2456	540	0
727	2457	650	0
1664	1788	1101	0
1102	1101	368	0
2458	693	286	0
2459	2325	275	0
2460	506	113	0
506	1783	396	0
1783	2461	214	0
1910	395	188	0
1523	2462	422	0
2462	1908	131	0
1973	566	321	321
1167	2463	540	0
365	2330	114	0
870	1782	410	0
1782	2247	342	0
1447	1427	484	0
2021	1447	375	0
2464	1393	177	177
2465	2466	295	0
2467	835	222	0
835	1479	71	0
2468	2469	109	0
2470	2471	235	0
2471	1512	63	0
1512	2472	756	0
2472	572	169	0
2473	2467	85	0
1477	1488	65	0
1488	30	284	0
30	1965	653	0
1965	434	525	0
2474	2475	120	0
2408	2474	73	0
954	2425	200	0
1391	2476	92	0
2469	2477	78	0
2476	2478	78	0
156	2479	216	0
1394	2345	492	0
2479	2468	293	0
271	2013	268	0
2013	1021	328	0
1021	1771	240	0
2480	559	94	0
559	763	661	0
1721	1134	119	0
2462	2481	211	0
2482	2483	243	0
2484	2485	204	0
1799	2486	267	0
1810	2487	2020	0
501	2418	522	0
2488	2128	525	0
2079	2489	409	409
2489	50	299	0
1054	996	192	0
153	1396	447	447
1396	1376	323	323
1811	2448	51	0
2448	1811	53	0
1837	2490	140	0
2491	553	448	448
2492	2493	382	0
2398	1887	489	0
2494	2014	157	0
2495	2496	210	0
939	762	464	0
1089	2497	133	0
2498	2032	197	0
1629	2148	112	0
1447	323	275	0
323	2499	313	0
2499	172	585	0
172	126	786	0
4	2500	72	0
2401	2501	133	0
172	2499	584	584
2499	323	313	0
323	1447	275	0
2502	2412	328	0
2412	2484	331	0
2484	1693	134	0
1909	2496	135	0
2496	2503	657	0
762	956	681	0
1181	2504	714	0
348	2505	314	0
2505	2506	201	201
2506	2507	356	0
556	523	618	0
437	2399	736	0
2508	576	274	0
2108	2509	346	0
437	2117	268	0
2510	2511	204	204
319	866	1283	0
2512	854	761	0
854	1216	544	0
2513	866	74	0
319	1105	1343	0
1775	18	561	0
536	2362	261	261
2362	1851	268	0
2083	3	829	829
2514	1276	138	0
2515	2513	58	0
2516	1769	187	0
1769	956	565	0
2380	1956	223	0
458	2517	328	328
1654	763	1196	1196
2518	2519	214	0
518	1390	131	0
391	390	416	0
2520	319	416	0
2512	2521	129	0
1279	2244	189	0
950	332	384	0
726	2522	217	0
473	2523	527	527
2522	687	639	0
443	2524	503	0
2525	2287	763	0
2287	737	570	0
1782	248	343	343
248	1340	449	0
1340	2423	271	0
2423	2351	216	0
2351	2526	118	0
2113	2112	69	0
1503	2527	788	0
1178	2528	284	0
1683	2529	118	0
2529	1618	371	0
1618	1819	636	0
901	1528	535	0
1687	1070	580	0
874	2530	204	204
1981	901	387	0
1503	2531	391	0
930	2377	743	0
2531	2185	561	0
2186	1503	397	0
2377	2081	451	0
332	950	383	0
2282	2324	338	338
2324	2273	344	0
2273	2323	443	0
2532	2533	147	0
2533	1973	623	0
2157	2534	157	0
2158	1175	166	0
2157	1564	95	0
2534	2535	311	0
2535	568	363	363
568	2443	186	0
2443	568	186	0
568	2535	363	0
2535	2534	312	0
2282	1977	354	0
494	2154	858	0
2154	2536	286	0
2536	2537	139	0
2537	2538	297	0
2539	2540	865	0
1080	2242	152	0
860	2541	104	0
2542	113	254	0
113	2537	507	0
1460	2543	265	0
2544	821	811	0
821	123	114	0
1503	2275	418	0
2275	2061	112	0
1881	402	141	0
402	461	380	0
1503	2545	473	0
430	1343	594	0
2546	2547	63	0
1088	1099	292	0
2548	1923	386	0
775	350	302	0
2067	685	197	0
1265	2142	121	0
2549	2550	219	0
1834	1166	88	0
2551	2326	134	0
2326	2552	319	0
2227	2131	653	0
268	1146	285	0
1146	1189	374	0
1189	250	208	0
250	2553	173	0
1631	1082	178	0
2554	2555	144	0
350	342	64	64
2556	31	524	0
560	1736	786	0
2521	2520	64	0
442	2364	486	0
700	2557	451	0
2558	2279	138	0
2279	1840	274	0
1840	1977	529	0
1977	2111	228	0
2111	2559	1369	0
2560	2279	138	0
2561	92	316	0
92	2562	101	0
2563	1191	1601	0
1083	1624	184	0
1624	2564	124	0
1507	738	749	0
738	2518	300	0
2518	2267	287	0
271	2030	647	0
2030	1582	346	0
2565	269	57	0
2566	2567	190	0
688	1005	485	0
1426	1106	696	0
2140	1295	672	672
2568	808	975	0
1485	1705	169	0
2569	2570	215	0
2571	2370	90	0
2572	667	181	0
2573	1547	172	0
1547	2574	376	376
26	2575	50	0
2576	1034	271	0
2577	1120	338	0
1120	1278	864	864
2569	2578	211	0
2578	2372	395	0
2579	1260	164	0
183	2580	225	0
1286	2581	71	0
135	1641	581	581
2136	2551	80	0
2527	1379	584	0
534	1918	153	0
903	1359	412	0
914	1907	131	0
1342	2582	92	0
1942	2583	66	0
2497	2532	358	0
1337	1285	478	0
2584	361	375	0
2409	2141	100	0
1474	1720	496	0
2424	2141	487	0
2585	2586	130	0
2586	2587	112	0
1974	2588	214	0
2589	2533	214	0
2589	1877	55	0
1933	2590	552	0
2591	1933	539	0
1933	360	194	0
2529	217	171	0
2592	1636	351	0
1639	2296	486	0
2296	2593	137	0
2072	741	700	0
741	2369	217	217
2369	2571	56	0
2571	2340	333	0
2517	1337	139	0
1336	2594	247	0
2595	1337	166	166
1337	2596	446	0
13	2597	505	0
1076	136	101	101
137	2598	60	60
2591	2599	102	0
2600	2601	143	0
2602	2590	101	0
360	2454	577	0
2603	1399	705	0
2220	2041	151	0
2604	2378	101	0
385	392	71	0
303	2605	293	0
1790	1539	320	0
2321	1361	189	0
1361	1559	106	0
1855	1158	124	0
2606	2607	352	352
2607	168	687	0
1300	671	472	0
2601	2608	50	0
2528	2600	720	0
2608	2591	53	0
2590	2609	54	0
10	1526	205	0
2400	1904	336	336
2472	302	239	0
2610	1764	1590	0
1764	1841	509	0
1841	2611	332	0
1933	2602	445	0
2612	1638	425	0
2599	1933	440	0
2613	2066	351	0
2614	2261	1848	1848
2261	2059	559	0
2615	2033	476	0
2033	1596	103	0
2047	2615	473	0
1303	2430	310	0
2430	1464	174	0
2616	2261	556	0
2261	2617	1845	0
2618	2577	225	225
2422	2080	108	0
1496	1715	406	406
1715	1856	135	0
1856	1109	868	0
1109	2619	840	0
2620	530	507	0
2621	1675	1815	0
1675	2622	905	905
689	2093	640	0
2623	2624	294	0
2624	2625	347	0
2625	2245	223	0
360	107	4690	0
107	103	606	0
2626	2323	370	0
2323	14	80	0
1210	886	415	0
886	2133	255	0
2133	1856	711	711
1856	258	578	0
258	1669	257	0
1669	852	191	0
2627	2397	83	0
2628	2629	356	0
1418	1886	560	0
1380	777	173	0
192	195	321	0
177	2630	214	0
2630	2629	168	0
2631	231	141	0
1551	2628	167	0
2628	2632	250	0
2633	745	671	671
1292	2508	622	0
2508	2634	50	0
425	360	889	0
360	2635	210	0
562	2636	106	106
2636	563	53	53
155	2637	50	0
2638	360	212	0
360	425	887	0
2639	1838	137	0
1838	2282	536	0
2640	2411	335	0
2411	713	446	0
613	1352	420	0
1352	549	74	0
1367	1370	316	316
1999	2104	805	0
1537	2002	300	0
2002	2641	117	0
1371	331	53	0
2282	1838	540	0
1838	2642	133	0
1924	638	754	0
638	1924	755	0
2581	1306	244	0
1306	1678	287	0
2643	2302	167	0
1876	1631	160	160
746	813	524	0
